"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","x_3","12A","12B","13_1","13_2","13_3","15","2_1","5_1"
"6568ea1",-114.2046172618866,"unknown",-59.0238254070282,-3.395515203475952,0.0,20.696266651153564,23.735190629959106,33.37365698814392,76.17973160743713,83.499755859375,281.5116229057312,"unknown",286.98473143577576,292.8368182182312,294.5687997341156,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",301.85046458244324,"unknown","unknown",307.6962764263153,"",""
"a839247",-5959.252898693085,"unknown",-5952.919132709503,-5947.028384208679,0.0,6.279027938842773,1592.5855650901794,1599.6545584201813,1630.9222285747528,1636.6264655590057,1651.7952790260315,"unknown",1657.6717405319214,1664.138525724411,1665.91081905365,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",1672.7719202041626,"unknown","unknown",1678.787100315094,"",""
"5d6ad7f",-77902.4613904953,"unknown",-77896.79569411278,-77889.63352298737,0.0,5.935645818710327,13.361444473266602,19.11742663383484,47.54894280433655,54.36190748214722,258897.47061777115,"unknown",258902.67592859268,258909.4274880886,258920.25200247765,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",258927.03650045395,"unknown","unknown",258932.91082286835,"",""
"528d0fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"900150c",-96530.72019147873,"unknown",-96525.07102108002,-96519.25381731987,0.0,6.05286717414856,14.367028951644897,20.709558486938477,56.552037954330444,63.45579266548157,103.06453585624695,"unknown",109.36187195777893,114.79729461669922,116.87945365905762,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",123.3341715335846,"unknown","unknown",129.55341863632202,"",""
"924de30",-1256416.0107245445,"unknown",-1256409.8445198536,-1256403.2160265446,0.0,6.5517401695251465,15.882784366607666,22.499205827713013,75.0489866733551,80.57969284057617,105.07637047767639,"unknown",112.16978812217712,118.89067935943604,121.72336840629578,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",127.09275126457214,"unknown","unknown",133.39135336875916,"",""
"d925650",-29.200929641723633,"unknown",-22.213794231414795,-15.973343133926392,0.0,5.917608261108398,10.030363082885742,16.242703199386597,55.82563829421997,61.599759101867676,8951.357927799225,8957.861739635468,"unknown",8963.482903718948,8966.408511638641,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",8972.120550632477,"unknown","unknown",8978.706766605377,"",""
"37798a6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ff10184",-97704.18726372719,"unknown",-97698.70466470718,-97692.19061803818,0.0,5.996215105056763,12.677566528320312,19.84821057319641,101.96678972244263,107.27106285095215,163.2135307788849,169.8820822238922,"unknown",176.64491033554077,178.61509537696838,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",183.9827857017517,"unknown","unknown",189.41936016082764,"",""
"cde7968",-139655.93143367767,"unknown",-139649.6405286789,-139642.72010302544,0.0,6.216782331466675,19.18440866470337,26.370914220809937,63.91644310951233,69.94464564323425,97.8341920375824,"unknown",104.38820481300354,110.54509687423706,112.45274114608765,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",118.59229683876038,"unknown","unknown",124.4338629245758,"",""
"52d61f6",-4255.321665287018,"unknown",-4248.444393396378,-4242.470153331757,0.0,6.396921634674072,11.189520120620728,17.63521957397461,42.424243688583374,47.85102868080139,93.06570792198181,98.36424422264099,"unknown",103.72291731834412,105.50298571586609,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",112.46760416030884,"unknown","unknown",119.21270322799683,"",""
"34d8485",-55.63583993911743,"unknown",-48.531416177749634,-41.98061943054199,0.0,6.068665504455566,17.162121057510376,23.57237410545349,62.35288739204407,69.1691210269928,100.9148941040039,"unknown",107.25611019134521,114.43867564201355,116.9986093044281,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",122.31970834732056,"unknown","unknown",128.66506934165955,"",""
"693ef79",-444.91244196891785,"unknown",-437.85178208351135,-430.61732387542725,0.0,7.238454580307007,16.6291184425354,22.194988250732422,53.86922764778137,59.41860032081604,166.7047734260559,173.8763391971588,"unknown",180.02986645698547,184.79505157470703,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",191.22699165344238,"unknown","unknown",197.68332505226135,"",""
"0d5233e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f0a4194",-5532.466339588165,"unknown",-5526.497761964798,-5519.806007862091,0.0,6.663465261459351,8.409173488616943,15.471221208572388,19.304109811782837,25.831993341445923,62.341960191726685,69.72966980934143,"unknown",76.00769782066345,80.4267966747284,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",86.4939353466034,"unknown","unknown",93.036217212677,"",""
"11e5d50",-5072.640655755997,"unknown",-5066.1698677539825,-5059.935710668564,0.0,7.267522811889648,9.753921270370483,16.76873803138733,173.72178721427917,180.01570224761963,512.8933386802673,"unknown",518.6782376766205,523.9213418960571,525.2237963676453,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",531.962078332901,"unknown","unknown",538.9477202892303,"",""
"047f2ca",-8875.930292606354,"unknown",-8868.683235883713,-8862.913541793823,0.0,7.410570859909058,11.02554965019226,17.384933471679688,21.001388788223267,27.49945878982544,45.985984086990356,"unknown",52.9121458530426,58.877567529678345,69.10061955451965,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",74.38551950454712,"unknown","unknown",80.62579536437988,"",""
"02b634c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0f91d63",-211.9932563304901,"unknown",-206.0057282447815,-200.1258680820465,0.0,6.99549412727356,8.469176769256592,14.854106426239014,33.724218130111694,40.811460971832275,69.72382712364197,"unknown",75.30285716056824,80.80111479759216,84.23776578903198,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",90.25608038902283,"unknown","unknown",95.5270643234253,"",""
"87e086c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ece9ce7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a975113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59c79dc",-11307.837416648865,"unknown",-11302.442079782486,-11296.789314985275,0.0,7.567392349243164,15.308050155639648,22.295382261276245,63.077035665512085,69.45669794082642,123.74865889549255,"unknown",129.79637241363525,135.81906533241272,139.38446831703186,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",145.23787474632263,"unknown","unknown",152.42210578918457,"",""
"dee5269",-96.28142738342285,"unknown",-90.35548996925354,-83.69693994522095,0.0,5.940494060516357,12.046284198760986,17.634440660476685,54.83164167404175,60.23972249031067,86.08189725875854,"unknown",91.8285608291626,97.48970603942871,99.52930951118469,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",105.2315125465393,"unknown","unknown",112.0885841846466,"",""
"844fef2",-27250.26910328865,"unknown",-27243.407846212387,-27237.2559094429,0.0,6.152310371398926,24436.669510364532,24443.059152126312,24479.29637813568,24485.464768886566,24506.807762145996,"unknown",24512.09952521324,24518.741005659103,24525.955091238022,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",24532.4325838089,"unknown","unknown",24537.764353513718,"",""
"ef7d623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a54cf83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e98cdcd",-17466.535698652267,"unknown",-17460.456000089645,-17453.710784196854,0.0,6.825139284133911,14.956783533096313,21.855787992477417,64.75174689292908,71.51511216163635,84.1895592212677,"unknown",91.4172842502594,97.20839023590088,100.38671541213989,106.78558421134949,117.68207311630249,"unknown",123.01438570022583,129.39646911621094,134.72019696235657,140.7952275276184,146.5111517906189,"unknown",152.2449345588684,"unknown","unknown",158.4770131111145,164.82714319229126,"",""
"a3ff1ab",-43594.54133629799,"unknown",-43587.59223628044,-43581.00776171684,0.0,5.462751626968384,8.945239543914795,14.521248817443848,45.66238617897034,51.61926460266113,87.77408504486084,"unknown",93.36979603767395,100.03113627433777,102.15446090698242,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",107.54065608978271,"unknown","unknown",113.77957463264465,"",""
"33bcee6",-143110.90096354485,"unknown",-143105.46369743347,-143099.43887114525,0.0,5.67225193977356,8.913519859313965,14.316145896911621,45.258888244628906,51.01194763183594,64.42104649543762,71.1407470703125,"unknown",77.05377578735352,82.95196294784546,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",89.12750101089478,"unknown","unknown",95.63058042526245,"",""
"c494a29",-8875.297446489334,"unknown",-8868.468406915665,-8861.744057893753,0.0,7.5425872802734375,13.116753101348877,18.805015087127686,34.22821593284607,39.923301696777344,62.7856810092926,"unknown",68.21238899230957,74.45746159553528,76.16018414497375,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",82.27660012245178,"unknown","unknown",88.7721619606018,"",""
"aa68b7a",-14388.590332269669,"unknown",-14382.715496778488,-14376.15694141388,0.0,6.925771713256836,16.46208095550537,23.634500980377197,83.11512684822083,88.60250473022461,131.26739954948425,"unknown",138.27107310295105,144.28377437591553,148.03066754341125,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",153.34730625152588,"unknown","unknown",160.44406390190125,"",""
"92db041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b921637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0fa3c49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cb28371",-1214.0019953250885,"unknown",-1208.300682067871,-1203.0168590545654,0.0,6.732999086380005,12.666209936141968,18.900253772735596,71.05087208747864,77.59781837463379,91.86320328712463,97.31075525283813,"unknown",103.29504489898682,116.6829788684845,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",122.49092411994934,"unknown","unknown",128.37653255462646,"",""
"a664235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"81f41fd",-79.21793460845947,"unknown",-72.46133494377136,-66.99649739265442,0.0,7.348932981491089,12.168728828430176,18.01643204689026,53.49766993522644,59.54386353492737,120.09398198127747,126.93457651138306,"unknown",133.2871596813202,135.58890914916992,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",142.5046045780182,"unknown","unknown",147.7591381072998,"",""
"f38953f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6801018",-11577790.841876745,"unknown",-11577784.401954412,-11577778.354844332,0.0,5.614469766616821,9.618142127990723,16.547948360443115,26.89769434928894,32.46607708930969,49.31938314437866,55.32538104057312,"unknown",60.95718002319336,63.02119421958923,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",68.46191024780273,"unknown","unknown",74.94185090065002,-90719.06967401505,""
"ac3a94c",-3935.879366874695,"unknown",-3930.6118206977844,-3923.735080718994,0.0,6.825026035308838,8.485606908798218,14.867326021194458,1679.1939084529877,1686.316465139389,1718.5275611877441,"unknown",1724.3283243179321,1729.9931497573853,1734.1632101535797,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",1740.4460270404816,"unknown","unknown",1746.6912951469421,"",""
"eccfff0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49f21e0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02ed09a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37b9a9f",-2667.27805352211,"unknown",-2661.592440843582,-2656.149941921234,0.0,6.2598876953125,8.324202299118042,14.285568237304688,16.14695930480957,22.518397331237793,197221.1273601055,197227.53768515587,"unknown",197233.51465415955,197235.24926161766,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",197242.42924141884,"unknown","unknown",197248.38059782982,"",""
"3c0c7c1",-322.00111842155457,"unknown",-314.9552607536316,-308.9995319843292,0.0,7.166926860809326,13.467193841934204,19.605279684066772,54.97848463058472,62.43674397468567,93.09198451042175,100.25216937065125,"unknown",106.97833919525146,114.31324243545532,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",120.95962572097778,"unknown","unknown",126.94105434417725,"",""
"89f6d9e",-299156.9828004837,"unknown",-299151.65185809135,-299144.851924181,0.0,6.935968399047852,13.94586730003357,19.538556814193726,35.583245515823364,41.624228954315186,54.32840037345886,"unknown",60.69951629638672,66.37943458557129,68.16384625434875,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",74.56087303161621,"unknown","unknown",80.1484022140503,"",""
"39dc9b8",-641487.9870269299,"unknown",-641481.9669222832,-641475.4429922104,0.0,5.403872489929199,15.735780000686646,21.334465265274048,60.54790663719177,65.78476142883301,184.90314865112305,"unknown",191.55117011070251,196.93590664863586,199.37625527381897,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",205.12181329727173,"unknown","unknown",210.92292070388794,"",""
"56bae3a",-158446.96333956718,"unknown",-158440.0044169426,-158434.28883457184,0.0,6.7271740436553955,18.52333688735962,25.63784170150757,57.74718499183655,63.74072551727295,101.39627981185913,"unknown",107.26042437553406,114.07759404182434,119.64044904708862,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",126.28189635276794,"unknown","unknown",131.5652723312378,"",""
"28ec805",-1428.9780514240265,"unknown",-1422.1570472717285,-1415.8948521614075,0.0,5.642956733703613,10.030487060546875,17.202091455459595,31.319701194763184,38.65124988555908,67.08982491493225,72.96677613258362,"unknown",79.38474535942078,83.11349582672119,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",89.93707633018494,"unknown","unknown",95.26836371421814,"",""
"4c8a5bc",-993.4174840450287,"unknown",-986.3945512771606,-980.2065660953522,0.0,5.82347846031189,11.804048538208008,17.513444900512695,41.27049112319946,47.57557153701782,62.84656286239624,"unknown",69.68795990943909,75.41190481185913,77.74180150032043,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",83.56778860092163,"unknown","unknown",90.38093638420105,"",""
"48179d1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e845b6b",-21198.932060480118,"unknown",-21191.801911354065,-21185.78334212303,0.0,7.481446981430054,643.6458928585052,649.2834012508392,675.6144032478333,681.5201389789581,693.4594156742096,"unknown",700.2961144447327,705.8826720714569,714.5110385417938,720.2026009559631,734.2906458377838,741.4848365783691,"unknown",746.9854083061218,750.4958102703094,"unknown","","unknown","unknown","unknown",755.8305804729462,"unknown",762.4281771183014,"",""
"619e952",-85703.0677933693,"unknown",-85696.66491913795,-85690.05703496933,0.0,6.4687347412109375,16.50491690635681,23.5049946308136,38.29513430595398,45.551560163497925,68.2521584033966,"unknown",75.28753972053528,80.96680331230164,82.69420528411865,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",88.56687378883362,"unknown","unknown",95.48077821731567,"",""
"0fd9ca7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ff125d4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0dc7823","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64155b9",-5860769.139561415,"unknown",-5860763.120257139,-5860757.602587938,0.0,61.07025337219238,3761.105733394623,3768.4426946640015,3793.6194381713867,3799.970979452133,3828.756576061249,3834.904484272003,"unknown",3841.583785057068,3843.049962759018,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",3848.9954962730408,"unknown","unknown",3855.051540851593,-386.94829392433167,""
"9cfbb83",-105866.34056043625,"unknown",-105859.68489336967,-105853.76207876205,0.0,6.425770044326782,7.981105804443359,15.137576580047607,17.718775510787964,23.477845191955566,52.46018195152283,"unknown",58.51277446746826,65.65555691719055,72.31495547294617,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",77.66915822029114,"unknown","unknown",83.28093147277832,"",""
"f6ffd76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57b0697",-503969.92669153214,"unknown",-503964.3075838089,-503957.152831316,0.0,6.10131573677063,12.567397594451904,17.92584490776062,65.33766674995422,72.82208728790283,86.89503502845764,"unknown",92.7312843799591,99.38714337348938,101.93647146224976,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",108.4274845123291,"unknown","unknown",114.22561478614807,"",""
"1c202a8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3e625ac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6b36bf5",-14403.842329263687,"unknown",-14398.31350851059,-14391.208316326141,0.0,6.053866863250732,38.88481640815735,45.23217034339905,62.48486828804016,67.8799147605896,89.43488955497742,95.52314686775208,"unknown",102.05837631225586,105.03227663040161,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",111.77191400527954,"unknown","unknown",117.3568127155304,"",""
"99775ba",-69.26281070709229,"unknown",-63.16601538658142,-57.41997528076172,0.0,5.342586040496826,501.7746777534485,508.229674577713,532.4200220108032,539.170426607132,549.0210433006287,"unknown",554.9719097614288,560.6282269954681,584.0689787864685,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",589.9912416934967,"unknown","unknown",595.4012064933777,"",""
"152aa4d",-2467.8856003284454,"unknown",-2461.692753314972,-2454.3788120746613,0.0,6.498788118362427,12.41085410118103,18.292946100234985,49.6086368560791,56.7729914188385,68.71414089202881,"unknown",74.71145725250244,81.89880084991455,83.34501147270203,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",90.19923734664917,"unknown","unknown",95.63196778297424,"",""
"ced331f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1d235c1",-171266.341227293,"unknown",-171260.331127882,-171253.52012610435,0.0,5.998817205429077,9.285899877548218,16.505969285964966,31.53084969520569,37.621124267578125,52.99129128456116,58.444215059280396,"unknown",64.19973468780518,69.01730012893677,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",75.46979117393494,"unknown","unknown",81.67940831184387,"",""
"e6de912",-1170.4443678855896,"unknown",-1162.6781313419342,-1156.0736014842987,0.0,5.84489107131958,9.900194644927979,17.06830072402954,74.8852379322052,81.01799702644348,98.77184295654297,"unknown",104.57001066207886,110.03323698043823,113.38049459457397,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",119.16352343559265,"unknown","unknown",124.5422945022583,"",""
"76bbc0d",-13139.50174999237,"unknown",-13132.692914009094,-13126.677219629288,0.0,7.062302112579346,11.367375612258911,17.052924871444702,45.21307420730591,51.71348857879639,81.16529202461243,"unknown",87.0989842414856,93.9382541179657,95.49192690849304,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",102.39901113510132,"unknown","unknown",108.54652166366577,"",""
"36b4ec5",-164898.10402083397,"unknown",-164892.1065208912,-164885.0646123886,0.0,6.446817636489868,83347.26120853424,83354.4270825386,83367.77178049088,83374.31662392616,83398.05888485909,"unknown",83405.15595769882,83411.44602918625,83413.2395055294,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",83420.33688020706,"unknown","unknown",83427.24078822136,"",""
"7de2a3d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dbe3880","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"877fb69",-60753.37636113167,"unknown",-60746.76641345024,-60741.158341407776,0.0,5.882976770401001,28.775080919265747,35.6200487613678,81.88333201408386,88.51694941520691,96.29024744033813,102.9190890789032,"unknown",108.75193810462952,145.55668306350708,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",151.18349838256836,"unknown","unknown",157.95706033706665,"",""
"c17e360","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51be121",-12154.029259681702,"unknown",-12146.910437822342,-12140.371379375458,0.0,6.333232164382935,12.320991516113281,17.585049629211426,49.971136808395386,55.74449610710144,66.6361072063446,"unknown",73.30563521385193,79.96699404716492,87.22228860855103,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",93.42374968528748,"unknown","unknown",99.89418888092041,"",""
"e9e1409",-174554.05143928528,"unknown",-174548.68495035172,-174542.1246471405,0.0,6.418497085571289,8.862284183502197,14.90200662612915,28.772972345352173,35.909560203552246,1312951.5736362934,"unknown",1312957.383437395,1312962.9122374058,1312965.0098080635,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",1312970.8361349106,"unknown","unknown",1312976.638790369,"",""
"051761f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1c627cb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5177026",-678.5483424663544,"unknown",-671.5995371341705,-664.5500991344452,0.0,6.818849086761475,789.0354368686676,795.4094729423523,815.4717860221863,821.1994962692261,849.2321286201477,"unknown",854.6789634227753,861.5011942386627,864.0498595237732,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",870.7168209552765,"unknown","unknown",876.9232783317566,"",""
"db0051d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9e9a81e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6289e6c",-361.4025866985321,"unknown",-356.0606179237366,-350.07873010635376,0.0,5.517800569534302,68.54288625717163,75.59452700614929,91.70768165588379,98.7241039276123,116.63915705680847,"unknown",123.41202664375305,128.82199501991272,140.50061869621277,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",146.76126194000244,"unknown","unknown",152.60240411758423,"",""
"a9b4533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1db8420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8a1ecd0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8fd863f",-584488.0381667614,"unknown",-584482.0297355652,-584474.9313051701,0.0,5.623742341995239,8.423437356948853,13.822779417037964,76.58015131950378,82.43752717971802,117.9207227230072,"unknown",124.23876404762268,130.16453886032104,133.32901644706726,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",139.2343351840973,"unknown","unknown",146.02035355567932,"",""
"644830a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5dbecee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86c5f35",-15425.288244724274,"unknown",-15418.405865430832,-15412.097438573837,0.0,6.0954296588897705,9.621529340744019,16.94170045852661,48.64072299003601,54.10473036766052,77.35061764717102,"unknown",83.75574493408203,89.14975166320801,90.73192858695984,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",97.17666387557983,"unknown","unknown",103.06149530410767,"",""
"4c072d3",-8484.268956661224,"unknown",-8478.5603992939,-8472.081306219101,0.0,7.315840244293213,13.0489501953125,19.023561239242554,46.722219944000244,53.56219220161438,113.08034586906433,119.20574069023132,"unknown",125.60327053070068,127.10095453262329,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",133.9447009563446,"unknown","unknown",140.78299760818481,"",""
"89bbcd3",-103277.6416349411,"unknown",-103270.72540330887,-103265.22793889046,0.0,7.181133985519409,48.847899436950684,54.776400089263916,66.26938533782959,73.37554979324341,82.38569045066833,"unknown",89.26660203933716,95.18520593643188,97.5590934753418,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",104.32390475273132,"unknown","unknown",110.99571204185486,"",""
"aa9ac00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9a1b5fa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d003724",-18660.470338344574,"unknown",-18654.076792001724,-18647.574121952057,0.0,6.192671298980713,11.570849657058716,18.708012580871582,59.18224787712097,64.68591690063477,103.65035080909729,"unknown",110.25595736503601,115.59555459022522,118.28047132492065,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",124.60560870170593,"unknown","unknown",130.94755601882935,"",""
"3a03bea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e427669","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12dfda3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3226bb3",-210199.38421225548,"unknown",-210192.36464190483,-210186.3663532734,0.0,6.535887718200684,21.971901178359985,27.861594200134277,72.12926077842712,79.25234150886536,151.06268286705017,"unknown",157.8332803249359,164.71937942504883,167.92379903793335,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",174.45180201530457,"unknown","unknown",179.79909825325012,"",""
"9f4d288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"35adcf1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b2621a2","unknown","unknown","unknown","unknown",0.0,"unknown",15.683553695678711,"unknown",53532.00410199165,"unknown",53595.46327638626,"unknown","unknown","unknown",53609.97496652603,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","",""
"6099d06",-125380.0838830471,"unknown",-125373.60262703896,-125366.96813225746,0.0,5.802298545837402,982.0689430236816,987.7517471313477,1010.9789102077484,1016.4118266105652,1067.5775878429413,"unknown",1073.765364408493,1079.5697357654572,1094.1825704574585,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",1100.8805034160614,"unknown","unknown",1107.4147613048553,"",""
"d91bf84","unknown","unknown","unknown","unknown",0.0,"unknown",12.494062662124634,"unknown",43.94494986534119,"unknown",83.33844351768494,"unknown","unknown","unknown",99.5547194480896,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","",""
"c3db77a",-33006.41999435425,"unknown",-33000.30553865433,-32993.24796295166,0.0,5.650496244430542,12.394336462020874,18.37140464782715,23.560837507247925,30.689363718032837,61.589314222335815,"unknown",68.41117310523987,75.3329131603241,81.33284759521484,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",86.89237952232361,"unknown","unknown",92.80708146095276,"",""
"db7d9c3","unknown","unknown","unknown","unknown",0.0,"unknown",984.1781804561615,"unknown",1005.1098480224609,"unknown",1019.95605635643,"unknown","unknown","unknown",1035.6064279079437,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","",""
"7d9c3_1","unknown","unknown","unknown","unknown",0.0,"unknown",984.1781804561615,"unknown",1005.1098480224609,"unknown",1019.95605635643,"unknown","unknown","unknown",1035.6064279079437,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","",""
"804c32f",-14849.761883497238,"unknown",-14826.081267356873,-14806.049143075943,0.0,7.1599695682525635,11.948446989059448,19.17301607131958,37.29115843772888,43.71506452560425,80.47826528549194,86.71122288703918,"unknown",92.60541844367981,95.7414014339447,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",102.62018871307373,"unknown","unknown",108.13101029396057,"",""
